name,lat,lng,location,subcategory
Bar Inc,51.54198956,-0.3796362562,London,Bar
The Crown,51.48487463,0.004826228545,London,Bar
Two Kings,51.48127553,-0.3173988915,London,Bar
The Sanctuary,51.44355651,-0.02019086208,London,Bar
Koyota Bar 1,51.46234785,-0.333431592,London,Bar
Sky Bar,51.54267377,-0.006877483467,London,Bar
Joe Sagar,51.51584679,0.007008393679,London,Bar
The fox,51.45124177,-0.3251111857,London,Bar
The Old School Yard,51.598494,-0.180609,London,Bar
porter and specter,51.37789997,-0.09215000645,London,Bar
B@1 Richmond,51.45292484,-0.4072844604,London,Bar
Rainham Working Mens Club,51.51870479,0.1944131533,London,Bar
Youngster,51.41583669,-0.2828127518,London,Bar
Purley Bury Tennis Club,51.337948,-0.102981,London,Bar
Hoe Street Social Club,51.58511491,-0.01740418649,London,Bar
Honey & Venom,51.4359377,-0.1598659856,London,Bar
The Union,51.52473919,-0.1425598979,London,Bar
The Grove,51.57921983,-0.1982476459,London,Bar
Prince George,51.39792126,-0.09311326469,London,Bar
Sagres,51.6109,-0.33928,London,Bar
The Avenue,51.51473296,-0.3200357421,London,Bar
Re Bar,51.5781909,-0.39915664,London,Bar
Petts Wood British Legion,51.38790239,0.07428896496,London,Bar
Arbat,51.50684599,-0.2564620972,London,Bar
Barge Pole,51.49500814,0.1212283537,London,Bar
74 Kirkham Street SE18,51.478724,0.089296,London,Bar
Reids Bar,51.58876434,-0.2627684597,London,Bar
Old bell pub kilburn high rd,51.54667436,-0.20869815,London,Bar
Sky Superscreen bar @ Cineworld O2,51.50317912,0.004846559798,London,Bar
Nine,51.457566,0.136818,London,Bar
Le Bourgeois,51.44647017,-0.01249995065,London,Bar
Coffee Nation,51.532896,-0.474163,London,Bar
Old bell pub garden,51.53988596,-0.252856692,London,Bar
West Beckenham Conservative Club,51.40855855,-0.04173019593,London,Bar
Duke Of Cumberland,51.520869,0.026062,London,Bar
The Engineer,51.5401276,-0.1508877165,London,Bar
Flutes Brasserie and Grill,51.5604874,-0.2789492082,London,Bar
CLF Art Cafe,51.46996203,-0.06757817035,London,Bar
Hennesey,51.53275541,-0.34815447,London,Bar
Bellingham Ex-Servicemen's Club,51.43137463,-0.01746276301,London,Bar
Paradis du Fruit,51.59183132,-0.09276969206,London,Bar
Barry's Bar,51.45811733,-0.2054653222,London,Bar
The Grapevine Club,51.5113591,-0.3093197732,London,Bar
Buckley's Pub,51.59545939,-0.2960588598,London,Bar
Pinner Cricket Club,51.60008676,-0.393766653,London,Bar
Finchley Tavern,51.61294516,-0.1756820083,London,Bar
The Mango Tree Bar,51.58349734,-0.3317141241,London,Bar
Dans House,51.422755,-0.147542,London,Bar
The Three Tuns,51.47297669,-0.4885053635,London,Bar
CIU Club Southfields,51.447001,-0.201692,London,Bar
"The Ogilvy Bar, Canary Wharf",51.50588437,-0.02235889435,London,Bar
Prince Albert (Rose's),51.49346258,0.0636692136,London,Bar
Ivy Leaf,51.54346848,-0.4832029939,London,Bar
Guatama,51.420274,-0.084596,London,Bar
Legends Bar,51.53171468,0.03943669634,London,Bar
Bar & Kitchen,51.59330066,-0.1319307468,London,Bar
Aston's Champagne & Wine Bar,51.50117645,-0.01686569748,London,Bar
Molly's Bar,51.616389,-0.136014,London,Bar
Paul & Daniels Bar,51.41007574,-0.05388141007,London,Bar
Birthdays,51.55169907,-0.07516622543,London,Bar
Zombie water hole,51.377553,0.078868,London,Bar
The Slug and Lettuce,51.61776028,-0.2572259659,London,Bar
Six Bells,51.50631185,-0.4698571531,London,Bar
slug and lettuce,51.49884657,0.01600479777,London,Bar
New Studio Social Club,51.422784,-0.006439,London,Bar
Bounce,51.36201857,-0.1922444983,London,Bar
The Rowing Club,51.46736533,-0.2168813884,London,Bar
Woodbury Down Community club,51.57218862,-0.08814811707,London,Bar
Heineken Club,51.455807,-0.3408090884,London,Bar
Dee Dees,51.45681094,-0.0965054349,London,Bar
Great north railway tavern,51.5979294,-0.1341752,London,Bar
The Gaslight Grill,51.47431407,-0.1569831375,London,Bar
the grey hound,51.40700122,0.01970211963,London,Bar
Jubilee Bar,51.39527107,0.1405667745,London,Bar
dench house,51.42539978,-0.2180866003,London,Bar
Blackbox,51.57656097,-0.1972440034,London,Bar
Downham Tavern,51.42721755,0.01353647368,London,Bar
The White Horse,51.406726,-0.030934,London,Bar
Dalston Social,51.55088803,-0.07502258841,London,Bar
White Rabbit,51.56195841,-0.08052865256,London,Bar
Moranos,51.6170041,-0.3257935,London,Bar
Dean's Moms,51.547091,0.115545,London,Bar
Lords Pavillion Members Bar,51.5286786,-0.1739489645,London,Bar
Romford United Social Services Club,51.578562,0.176437,London,Bar
e20 1en,51.54270935,-0.007524909917,London,Bar
Premier Inn Bar,51.41448488,-0.1807922024,London,Bar
The Lord Napier,51.562979,0.108629,London,Bar
Twenty Five,51.41983906,-0.08176765292,London,Bar
Lush Bar,51.54029465,-0.2843160033,London,Bar
Crown And Anchor,51.52593235,-0.1787834496,London,Bar
Rattlesnake of Angel,51.53540812,-0.10419271,London,Bar
The Roof Top,51.43447353,-0.213505401,London,Bar
The Chapel Bar,51.54527942,-0.1762484354,London,Bar
Discovery Bar,51.48354768,-0.4815745354,London,Bar
armless legs,51.42634004,0.01992138855,London,Bar
Trades Hall Institute working mans club,51.53998548,0.1572397203,London,Bar
The Richmond Pub,51.46454239,-0.3008069992,London,Bar
Raynes Park Conservative Club,51.409051,-0.227,London,Bar
Golden Obies After Party,51.34713986,-0.05252907185,London,Bar
Bar 61,51.44006584,-0.1257681351,London,Bar
Swan,51.45871,0.005492,London,Bar
The Grafton Club,51.40291977,-0.2585671246,London,Bar
East Side Bar,51.5587071,0.0746095,London,Bar
Leyton Technical,51.55877516,-0.007535551201,London,Bar
Cabin Bar & Restaurant,51.50257255,-0.1115525097,London,Bar
the turrets pub,51.64254878,-0.1606281253,London,Bar
333 Mother Bar,51.50220993,0.0321648707,London,Bar
Diageo 6th Floor Bar,51.52947895,-0.2839512468,London,Bar
Canecão Brazilian Pub,51.54332987,-0.1260777784,London,Bar
Buzz Bar,51.52871505,-0.4813564031,London,Bar
Iona Social Club,51.56450409,0.2017343691,London,Bar
The Hammers,51.53017267,0.05577747055,London,Bar
Soulful Cellar,51.371072,-0.09915,London,Bar
Ivy Leaf West Drayton,51.512107,-0.475926,London,Bar
Beautiful Lies Bar,51.642108,-0.043434,London,Bar
Riverside Bar (Craven Cottage),51.47502158,-0.2225804329,London,Bar
Chairman's Club (Craven Cottage),51.47482779,-0.2223336697,London,Bar
Ales & Tails,51.44760569,-0.3269669059,London,Bar
Greenes,51.56595279,-0.2477807399,London,Bar
Emiels Place,51.59075972,-0.03117519341,London,Bar
international goodfellas bromley,51.38781233,0.05102455073,London,Bar
The Craft Beer Co.,51.46338584,-0.1139938831,London,Bar
Blues Bar,51.52099619,-0.4169480403,London,Bar
Running Horses,51.47748916,0.1812710706,London,Bar
Barcode,51.4493,-0.24381,London,Bar
Me'an' O'Brien's,51.53219899,0.1471612847,London,Bar
Debenture Lounge,51.45009805,-0.3431716471,London,Bar
Babble.jar,51.56162887,-0.07372986719,London,Bar
Jenny's Plaza,51.549456,-0.230753,London,Bar
The Goat,51.38916,-0.158496,London,Bar
Avenue Bar & Lounge,51.50484259,-0.2145767212,London,Bar
BrewDog Shoreditch,51.52461897,-0.07243037224,London,Bar
Paul et Virginie,51.50281742,-0.264902295,London,Bar
Klingon Bar,51.508103,0.032574,London,Bar
Dog & Duck,51.597752,-0.015358,London,Bar
Perrier-Jouet Bar at Sofitel London Heathrow,51.475289,-0.491492,London,Bar
Hampton Social Club,51.416315,-0.372287,London,Bar
O'Neils,51.48503912,-0.4352052668,London,Bar
Gold Bar West,51.55696882,-0.2818227825,London,Bar
Astbury Castle,51.473696,-0.055985,London,Bar
Constituent Bodies Club Room,51.456352,-0.343275,London,Bar
Lower Sydenham Social Club,51.42626,-0.045538,London,Bar
Sin Bin Bar @ Twickenham Rugby Stadium,51.45678712,-0.3408995091,London,Bar
scrum bar,51.45647822,-0.3400003914,London,Bar
Plumstead Common Working Men's Club,51.47887819,0.0903288997,London,Bar
GÜNERHANAL MALİKÂNESİ,51.63113785,-0.05970299989,London,Bar
The Longroom,51.5202713,-0.1016113013,London,Bar
The Honor Oak,51.45200348,-0.03306022659,London,Bar
South Sider,51.46088805,-0.1657976491,London,Bar
Harrow & Wealstone Social Club,51.590371,-0.333365,London,Bar
Pierre's Bar,51.419861,-0.081859,London,Bar
The Black Bull,51.56287061,-0.4040965525,London,Bar
The Legion,51.616453,-0.021972,London,Bar
Hayes Working Mens Club,51.50719896,-0.4124115088,London,Bar
almika,51.50414276,0.08830930293,London,Bar
Steps,51.53884398,-0.2502367813,London,Bar
Flower Of Kent,51.472273,-0.031242,London,Bar
Edgware Ex Services Club,51.60589926,-0.2723364303,London,Bar
The  Crown E11,51.56922866,0.012181936,London,Bar
City pavillion,51.59820056,0.1558233506,London,Bar
The Westferry Arms,51.50995653,-0.02592813065,London,Bar
Hounslow Royal Legion,51.46601105,-0.361918211,London,Bar
Maloney's,51.55529756,-0.2409107616,London,Bar
Backyard Bar,51.52550009,-0.05524277687,London,Bar
Delaney's Irish Pub,51.58717998,-0.2999619364,London,Bar
The Mezz,51.53302153,-0.4736807102,London,Bar
Hero Of Switzerland,51.4671488,-0.1053478444,London,Bar
Londra Manzara,51.3782196,-0.08628889918,London,Bar
Eltham hill  club,51.458682,0.044364,London,Bar
Windsock RAFA Club,51.566259,-0.357441,London,Bar
potion,51.47703435,0.1810196222,London,Bar
Mine Bar,51.43640703,-0.1044774055,London,Bar
The Bald Faced Stag,51.60055,-0.26561,London,Bar
The Preston,51.60128141,-0.2662600688,London,Bar
russc club romford,51.5785141,0.1767636091,London,Bar
conservative club Dartford,51.46370697,0.1259240359,London,Bar
Lost & Co,51.46132292,-0.2168919627,London,Bar
Bar Devanney,51.440128,-0.134135,London,Bar
The Downs,51.65726,-0.036577,London,Bar
London Fields Brewery Tap Room,51.538789,-0.05768,London,Bar
Mars Bar Party @ Club 64,51.57741519,0.1763653687,London,Bar
Mulligans,51.578595,0.180787,London,Bar
The Chequers,51.568303,0.219584,London,Bar
Windsor Hall,51.478264,-0.053755,London,Bar
Jack and Jill Pub,51.32676358,-0.1545166969,London,Bar
Mind The Bar,51.545367,-0.176052,London,Bar
Royal British Legion Hounslow,51.46469116,-0.3630446494,London,Bar
Ruislip Conservative Club,51.572082,-0.433358,London,Bar
Penerley Road Cricket Club,51.441859,-0.018871,London,Bar
Atlantis Bar,51.46292953,-0.1139786159,London,Bar
Aces Wine Bar,51.444558,0.004073,London,Bar
The Phoenix,51.60705812,-0.1241262712,London,Bar
Brüpond,51.570394,-0.040662,London,Bar
Voodoo Bar,51.57531816,0.1836461792,London,Bar
Enfield Highway Working Mens Club,51.67129591,-0.036129974,London,Bar
Vodoo,51.575343,0.183728,London,Bar
The Liberty Bounds,51.523463,0.015884,London,Bar
Johnny Walker Explorers Club Bar,51.45994,-0.447811,London,Bar
Ponders End Working Mens Club,51.64398575,-0.04392379895,London,Bar
The slug @ Fulham,51.48029015,-0.198142788,London,Bar
Royal Signals Corps Bar,51.45536,-0.343964,London,Bar
Oiler bar,51.50657045,0.01742420776,London,Bar
Loco Lounge,51.63387921,0.009684496969,London,Bar
Beer Rebellion,51.42466643,-0.08334213513,London,Bar
Feltham Constitutional Club,51.44678497,-0.4051221013,London,Bar
Winters Bar,51.615318,-0.017439,London,Bar
Mario's Corner,51.456221,0.012428,London,Bar
The Lansdowne,51.56247,-0.15133,London,Bar
Mordens Wine Bar,51.46681613,0.008294218916,London,Bar
Sword and Wheel,51.55835927,-0.4143186193,London,Bar
One Bar,51.46238988,-0.008904933929,London,Bar
Fox And Hounds pub,51.54828014,0.02135102138,London,Bar
aviva village,51.45533752,-0.3438251019,London,Bar
The Windsor Castle,51.55064231,-0.04178813782,London,Bar
The Play House,51.52621359,-0.2104960691,London,Bar
Moons,51.579248,-0.333774,London,Bar
Maya's Kingdom,51.44281128,-0.2186936491,London,Bar
ashtar,51.48829467,-0.1230825294,London,Bar
Mayfair Tavern,51.43487455,-0.161362495,London,Bar
The Stadium Lounge Bar,51.542491,-0.006744,London,Bar
The Liquor Cabinet,51.53049948,-0.07248401642,London,Bar
The Happenstance,51.513737,-0.100965,London,Bar
Club Wembley,51.58329756,-0.2169480072,London,Bar
Moet Champagne Bar,51.4883426,-0.210143137,London,Bar
The Little Bar,51.424763,-0.163646,London,Bar
Lauren's Party House,51.45626974,-0.309154955,London,Bar
The Hill,51.43778239,-0.05419753452,London,Bar
Snugg,51.46236721,-0.1119131259,London,Bar
cinar bar& bistro,51.58623208,-0.0910049819,London,Bar
Misty moon,51.451903,-0.323842,London,Bar
Church Pub,51.59022321,-0.1029469449,London,Bar
The Indian Queen,51.39400351,-0.11400046,London,Bar
Masters Bar,51.580268,-0.315366,London,Bar
Sophie's bar,51.47815738,0.01882541925,London,Bar
The ascot eastcote,51.56562,-0.37338,London,Bar
The Motown Bar,51.447422,-0.018024,London,Bar
Ryans Bar,51.507246,-0.337361,London,Bar
Redemption Bar,51.51728419,-0.0352488924,London,Bar
Bar Lulas,51.547217,-0.227825,London,Bar
Vinoteque,51.393677,-0.304397,London,Bar
Imperial Arms,51.40915,0.061787,London,Bar
Oliver's Jazz & Piano Bar,51.47945,-0.007908,London,Bar
fox and hounds,51.48810396,-0.2496499832,London,Bar
Maguire's,51.553607,0.065671,London,Bar
Bar 12a,51.419568,-0.095875,London,Bar
This Place Doesnt Even Exists Its So Dodgy,51.596982,-0.111195,London,Bar
Portcullis Club,51.301839,-0.090541,London,Bar
the bell inn,51.5220954,0.1800124562,London,Bar
Nectar Bar,51.518084,-0.224195,London,Bar
Szomszéd ivó,51.58479127,-0.08093350606,London,Bar
Lot9,51.46924591,-0.0696092993,London,Bar
Wishing Well,51.56604358,-0.2848407672,London,Bar
Hackney Plough,51.548136,-0.0474,London,Bar
Beckenham Night Club,51.407847,-0.025972,London,Bar
St. George's Tavern,51.5717501,-0.4061576693,London,Bar
The Swan,51.386192,0.112373,London,Bar
DUO Bar,51.477411,-0.450732,London,Bar
Sean's Bar,51.4624036,-0.1115122882,London,Bar
Rambles Bar,51.458615,0.00486,London,Bar
Hdo,51.59685,0.021794,London,Bar
The Abbey,51.522236,0.022607,London,Bar
The Bar,51.53728485,-0.2838908732,London,Bar
Springfield Bar & Grill,51.605319,-0.12296,London,Bar
The Prince Of Wales,51.524113,-0.201672,London,Bar
The Patriot,51.40551,0.013789,London,Bar
Slug and Lettuce,51.37378803,-0.0968414301,London,Bar
Aloha,51.484686,-0.126322,London,Bar
Wallington Beer Festival,51.35716381,-0.1488733292,London,Bar
Ponana,51.42178,-0.203118,London,Bar
Mayfield Road Wellington Court,51.50341034,-0.2507222891,London,Bar
214 Bermondsey,51.49878104,-0.0775371569,London,Bar
Notth Cheam Sports Club,51.37493821,-0.2228174822,London,Bar
Barium56,51.52448546,-0.3074455261,London,Bar
Brent Tavern,51.563757,-0.223102,London,Bar
VIP cafe,51.54135895,0.009572150246,London,Bar
Signal Box,51.608653,0.000214,London,Bar
platform 3,51.46237183,-0.3627091646,London,Bar
London Sports - Baseball,51.52100769,-0.2340523973,London,Baseball Field
Hampstead Cricket Club,51.5500943,-0.1878156759,London,Baseball Field
North London Cricket Club,51.58179659,-0.1352798939,London,Baseball Field
John Archer Way Softball Field,51.45389994,-0.1721763611,London,Baseball Field
Snaresbrook C.C.,51.57591505,0.03489562729,London,Baseball Field
Canon Court Baseball,51.35633,-0.14903,London,Baseball Field
Canon Caught Baseball,51.367035,-0.153508,London,Baseball Field
The Priory Gardens,51.46145057,0.01181475019,London,Baseball Field
London Mets & London Meteors Softball & Baseball Field,51.57432242,-0.0994348526,London,Baseball Field
Shortlands little league,51.40631604,0.005120779255,London,Baseball Field
TESS's garden,51.4546998,-0.0636724425,London,Baseball Field
Croydon Pirates Baseball Field,51.354923,-0.121354,London,Baseball Field
Reading a book until I will shutdown,51.49163077,0.1190968367,London,Baseball Field
Plec la scl,51.49161581,0.1191574778,London,Baseball Field
Plec la scoala,51.49158888,0.119053058,London,Baseball Field
Computing test today,51.49170885,0.1189376729,London,Baseball Field
Got home lads,51.49153729,0.1192148697,London,Baseball Field
#Sho,51.496894,0.113636,London,Baseball Field
Razvan's bunker,51.49162226,0.1190108108,London,Baseball Field
"Sunt ""cocotat"" pe carti",51.49158916,0.1191552736,London,Baseball Field
Merge checkinuuuu,51.48544077,0.1135197989,London,Baseball Field
Richmond Baseball Club,51.44160198,-0.3172989967,London,Baseball Field
Paleta de fier,51.53744987,0.01958794572,London,Baseball Field
Canon Court,51.38479245,-0.1575271129,London,Baseball Stadium
Balham Baseball Field,51.43316812,-0.1818532926,London,Baseball Stadium
Wimbledon Baseball Ground,51.44571425,-0.2338354048,London,Baseball Stadium
Nike,51.57833327,-0.006921569784,London,Baseball Stadium
All Saints baseball Field,51.44179257,-0.161995372,London,Baseball Stadium
Richmond Baseball Fields,51.47123943,-0.3816326707,London,Baseball Stadium
Battersea Sports Centre,51.46453089,-0.1781692574,London,Basketball Court
Acton Basketball Court,51.50573533,-0.278074608,London,Basketball Court
IN DA GHETTO,51.40173589,-0.1956337316,London,Basketball Court
Basketball Court,51.54613015,0.006459260913,London,Basketball Court
Cunningham Park Courts,51.58501677,-0.346377951,London,Basketball Court
Charlton Park Basketball Court,51.475186,0.039757,London,Basketball Court
Manor House Gardens Basketball Court,51.45561438,0.006267334081,London,Basketball Court
One Tree Hill Basketball Court,51.54445682,-0.3045165539,London,Basketball Court
Rokeby School,51.51707245,0.01558042697,London,Basketball Stadium
Supernova Korfball Home Game Venue,51.4868438,-0.05224743718,London,Basketball Stadium
Croydon Cougars Basketball Club Training Facility (The Den),51.38100878,-0.09765386581,London,Basketball Stadium
Ravenscourt Park Basketball Court,51.49809097,-0.2417535567,London,Basketball Stadium
O2 Stadium,51.50685875,-0.3711260432,London,Basketball Stadium
March Madness,51.520619,-0.346741,London,Basketball Stadium
Poppy's Beach,51.49495786,-0.005922317505,London,Beach
The Future Without Climate Change,51.650877,-0.070951,London,Beach
Indian Muslim Association Hall,51.561641,0.006563,London,Beach
River Beck,51.40409843,-0.0237429142,London,Beach
Pedrito's Paradise,51.504814,-0.253486,London,Beach
Great River Race Start Line,51.49288194,-0.02475511766,London,Beach
Toys & Games,51.58447647,-0.2975404561,London,Beach
"herne bay,kent",51.60580063,-0.2504674494,London,Beach
Camden Beach,51.543655,-0.152452,London,Beach
Twickenham Play beach,51.4518287,-0.3318186158,London,Beach
Southend,51.58712301,0.2205972211,London,Beach
Wapping Beach,51.50415656,-0.06464150715,London,Beach
SİCİMOĞULLARI MALİKANESİ,51.62397766,-0.04972309992,London,Beach
lorong halus,51.55324936,0.1222525015,London,Beach
Plage du Leander,51.45367263,-0.1161074638,London,Beach
Greenwich Beach,51.484487,-0.005094,London,Beach
Royal Victoria Beach,51.5062164,0.01687377293,London,Beach
The Beehive,51.486071,-0.098445,London,Beer Garden
The White Swan,51.44688048,-0.321342,London,Beer Garden
The Eagle,51.455165,-0.163165,London,Beer Garden
White Swan,51.57837592,-0.2084057648,London,Beer Garden
Castlebar,51.51164725,-0.31503705,London,Beer Garden
The Roebuck,51.48242,-0.116119,London,Beer Garden
Red Lion,51.66115675,-0.04619494655,London,Beer Garden
